Venta_ID,Fecha_ISO,Tienda_ID,SKU_ID,Pais_Venta,CLIENTE_NOMBRE_PII,CLIENTE_EMAIL_PII,CLIENTE_EDAD_PII,Moneda_Transaccion,Monto_Total_Local,Impuesto_Local,Tasa_Referencia_Dia,Metodo_Pago,Es_Online,Canal_Origen,Costo_Envio_USD,Latitud_Tienda,Longitud_Tienda,Browser_User_Agent,ID_Session_Web,Flag_Fraude,Version_Esquema,Ref_S3_TXT
TXN-607636,2025-07-01T15:03:02.753666,STORE-008,SKU-00115,UK,Josue Castañeda,user_7636@uk.com,53.0,USD,425.21,60.74,0.79,Cash,1,Store,26.77,-68.0842,21.1081,Mozilla/5.0... (Simulado),0xd0a2c532,1,v2.4.1,TXN-607636.txt
TXN-607637,2025-12-05T15:03:02.775921,STORE-016,SKU-00050,Colombia,Josue Castañeda,user_7637@colombia.com,32.0,COP,2453390.8,332960.18,4100.0,Credit Card,0,Social,19.31,79.7345,25.0231,Mozilla/5.0... (Simulado),0x121e3365,0,v2.4.1,TXN-607637.txt
TXN-607638,2025-03-15T15:03:02.799525,STORE-016,SKU-00082,Colombia,Ángel Niño,user_7638@colombia.com,27.0,COP,5717728.8,775977.48,4100.0,Cash,False,Web,9.84,-64.2753,-108.117,Mozilla/5.0... (Simulado),0x9e1dc0a0,0,v2.4.1,TXN-607638.txt
TXN-607639,2025-06-12T15:03:02.817467,STORE-013,SKU-00039,USA,Müller S.,user_7639@usa.com,47.0,USD,881.33,44.07,1.0,Cash,0,Web,31.58,-47.4138,169.1652,Mozilla/5.0... (Simulado),0xb37f0234,0,v2.4.1,TXN-607639.txt
TXN-607640,2025-04-11T15:03:02.839238,STORE-014,SKU-00029,USA,Müller S.,user_7640@usa.com,27.0,USD,578.89,28.94,1.0,N/A,No,Social,19.72,89.376,172.4684,Mozilla/5.0... (Simulado),0x67c9ef1d,0,v2.4.1,TXN-607640.txt
TXN-607641,2026-02-23T15:03:02.858480,STORE-006,SKU-00048,UK,Müller S.,user_7641@uk.com,36.0,USD,1060.83,151.55,0.79,Credit Card,False,Store,22.4,52.3349,-28.1765,Mozilla/5.0... (Simulado),0xf3ece061,1,v2.4.1,TXN-607641.txt
TXN-607642,2025-05-07T15:03:02.878717,STORE-005,SKU-00104,México,Null User,user_7642@méxico.com,24.0,MXN,28239.19,3227.34,17.5,N/A,1,Store,16.23,-51.5324,16.3479,Mozilla/5.0... (Simulado),0x65561509,0,v2.4.1,TXN-607642.txt
TXN-607643,2025-12-04T15:03:02.899279,STORE-014,SKU-00056,USA,Ángel Niño,user_7643@usa.com,32.0,USD,1068.31,53.42,1.0,Cash,False,Web,25.89,6.3086,83.3193,Mozilla/5.0... (Simulado),0x9e854c48,1,v2.4.1,TXN-607643.txt
TXN-607644,2025-06-11T15:03:02.917034,STORE-011,SKU-00018,USA,Null User,user_7644@usa.com,23.0,USD,1262.49,63.12,1.0,Crypto,False,App,6.52,-59.9323,-129.7751,Mozilla/5.0... (Simulado),0x652b4ff7,0,v2.4.1,TXN-607644.txt
TXN-607645,2025-08-28T15:03:02.938965,STORE-012,SKU-00046,México,Ángel Niño,user_7645@méxico.com,25.0,MXN,2551.92,291.65,17.5,Credit Card,No,Social,13.31,-33.3666,57.9547,Mozilla/5.0... (Simulado),0xdee7e3bf,0,v2.4.1,TXN-607645.txt
TXN-607646,2025-10-12T15:03:02.957744,STORE-019,SKU-00094,USA,Josue Castañeda,user_7646@usa.com,27.0,USD,1144.75,57.24,1.0,N/A,0,App,40.83,-25.1143,145.3869,Mozilla/5.0... (Simulado),0xad79f13c,0,v2.4.1,TXN-607646.txt
TXN-607647,2026-02-12T15:03:02.977041,STORE-008,SKU-00047,UK,---,user_7647@uk.com,,GBP,704.49,100.64,0.79,Credit Card,0,Web,15.72,20.7415,63.1579,Mozilla/5.0... (Simulado),0x40baea9,0,v2.4.1,TXN-607647.txt
TXN-607648,2025-08-04T15:03:02.996777,STORE-007,SKU-00054,España,Müller S.,user_7648@españa.com,,EUR,820.62,123.09,0.92,Unknown,Si,Store,13.98,8.3733,16.6499,Mozilla/5.0... (Simulado),0x2b0f0b24,0,v2.4.1,TXN-607648.txt
TXN-607649,2025-09-25T15:03:03.015231,STORE-018,SKU-00061,UK,---,user_7649@uk.com,32.0,GBP,343.63,49.09,0.79,Cash,No,Social,31.28,-28.463,-72.4853,Mozilla/5.0... (Simulado),0xaa14aeaf,0,v2.4.1,TXN-607649.txt
TXN-607650,2025-10-07T15:03:03.032379,STORE-006,SKU-00012,UK,---,user_7650@uk.com,32.0,GBP,997.67,142.52,0.79,Unknown,No,Social,26.73,39.2786,107.7399,Mozilla/5.0... (Simulado),0x498d957c,0,v2.4.1,TXN-607650.txt
TXN-607651,2025-08-09T15:03:03.052430,STORE-012,SKU-00024,México,Müller S.,user_7651@méxico.com,29.0,MXN,24520.83,2802.38,17.5,Crypto,True,Web,43.88,-89.0482,62.8052,Mozilla/5.0... (Simulado),0x50fddb1c,0,v2.4.1,TXN-607651.txt
TXN-607652,2025-05-21T15:03:03.072224,STORE-018,SKU-00141,UK,Müller S.,user_7652@uk.com,29.0,GBP,877.39,125.34,0.79,Crypto,False,Store,29.94,-84.1039,153.0758,Mozilla/5.0... (Simulado),0x2694156f,0,v2.4.1,TXN-607652.txt
TXN-607653,2025-10-21T15:03:03.091434,STORE-002,SKU-00102,USA,Müller S.,user_7653@usa.com,43.0,USD,964.22,48.21,1.0,N/A,False,Social,8.45,76.3062,82.5894,Mozilla/5.0... (Simulado),0x7be00163,0,v2.4.1,TXN-607653.txt
TXN-607654,2025-05-20T15:03:03.109589,STORE-007,SKU-00002,España,Müller S.,user_7654@españa.com,50.0,EUR,490.83,73.62,0.92,Cash,Si,App,7.52,-15.5911,154.6469,Mozilla/5.0... (Simulado),0x447c6d78,0,v2.4.1,TXN-607654.txt
TXN-607655,2025-05-12T15:03:03.126500,STORE-017,SKU-00106,USA,Josue Castañeda,user_7655_wrong_mail,33.0,USD,1521.24,76.06,1.0,Credit Card,False,App,38.13,53.3411,-166.1817,Mozilla/5.0... (Simulado),0x9442da43,0,v2.4.1,TXN-607655.txt
TXN-607656,2025-04-08T15:03:03.149533,STORE-016,SKU-00140,Colombia,---,user_7656@colombia.com,17.0,COP,5006887.2,679506.12,4100.0,N/A,1,Web,45.0,39.7666,148.1866,Mozilla/5.0... (Simulado),0x1197b267,0,v2.4.1,TXN-607656.txt
TXN-607657,2025-10-28T15:03:03.170124,STORE-006,SKU-00128,UK,Josue Castañeda,user_7657@uk.com,46.0,GBP,128.27,18.32,0.79,N/A,0,Web,16.33,84.514,-115.4297,Mozilla/5.0... (Simulado),0xf4cb103d,0,v2.4.1,TXN-607657.txt
TXN-607658,2025-05-04T15:03:03.190692,STORE-018,SKU-00005,UK,---,user_7658@uk.com,48.0,GBP,497.04,71.01,0.79,Cash,Si,Store,49.14,-61.9084,147.0341,Mozilla/5.0... (Simulado),0xcc8961a9,0,v2.4.1,TXN-607658.txt
TXN-607659,2025-07-04T15:03:03.209045,STORE-005,SKU-00024,México,Müller S.,user_7659@méxico.com,32.0,MXN,24520.83,2802.38,17.5,Credit Card,1,Store,41.11,46.6083,9.8208,Mozilla/5.0... (Simulado),0xbd930695,0,v2.4.1,TXN-607659.txt
TXN-607660,2025-08-25T15:03:03.228337,STORE-006,SKU-00050,UK,Müller S.,user_7660@uk.com,37.0,GBP,472.73,67.53,0.79,Credit Card,No,Store,39.09,82.8591,-140.5243,Mozilla/5.0... (Simulado),0x105bf905,0,v2.4.1,TXN-607660.txt
TXN-607661,2025-07-07T15:03:03.246078,STORE-012,SKU-00140,México,Josue Castañeda,user_7661@méxico.com,37.0,MXN,21370.86,2442.38,17.5,Credit Card,0,Web,8.94,-22.418,167.4361,Mozilla/5.0... (Simulado),0x8c6f29b3,0,v2.4.1,TXN-607661.txt
TXN-607662,2025-09-12T15:03:03.263855,STORE-018,SKU-00062,UK,Josue Castañeda,user_7662@uk.com,39.0,GBP,755.59,107.94,0.79,Crypto,False,Store,34.28,42.2165,41.5518,Mozilla/5.0... (Simulado),0xc4e48bde,0,v2.4.1,TXN-607662.txt
TXN-607663,2025-05-29T15:03:03.279336,STORE-015,SKU-00028,España,Null User,user_7663@españa.com,53.0,EUR,441.82,66.27,0.92,Credit Card,False,Social,47.08,-83.2868,-172.6307,Mozilla/5.0... (Simulado),0xa3c1b489,0,v2.4.1,TXN-607663.txt
TXN-607664,2025-07-17T15:03:03.298453,STORE-003,SKU-00050,Colombia,Müller S.,user_7664@colombia.com,,COP,2453390.8,332960.18,4100.0,Cash,1,Store,39.15,59.6215,-3.1539,Mozilla/5.0... (Simulado),0x207ce8a0,0,v2.4.1,TXN-607664.txt
TXN-607665,2025-12-06T15:03:03.318245,STORE-001,SKU-00133,UK,Müller S.,user_7665@uk.com,40.0,GBP,799.01,114.14,0.79,Crypto,No,Store,5.66,-69.0726,150.4196,Mozilla/5.0... (Simulado),0x2c0ea2e7,0,v2.4.1,TXN-607665.txt
TXN-607666,2025-09-15T15:03:03.336957,STORE-012,SKU-00142,México,Müller S.,user_7666@méxico.com,41.0,USD,7856.17,897.85,17.5,N/A,True,App,10.04,-36.254,5.9299,Mozilla/5.0... (Simulado),0xa3c9cebf,0,v2.4.1,TXN-607666.txt
TXN-607667,2026-02-06T15:03:03.356211,STORE-005,SKU-00056,México,Null User,user_7667@méxico.com,28.0,MXN,18695.46,2136.62,17.5,Unknown,True,Social,31.65,-31.0795,-40.4176,Mozilla/5.0... (Simulado),0x34c94cfc,0,v2.4.1,TXN-607667.txt
TXN-607668,2025-05-29T15:03:03.388052,STORE-020,SKU-00028,México,Müller S.,user_7668@méxico.com,32.0,MXN,8404.23,960.48,17.5,Crypto,0,Store,38.71,-51.2754,-18.4656,Mozilla/5.0... (Simulado),0x7183e614,0,v2.4.1,TXN-607668.txt
TXN-607669,2026-01-08T15:03:03.410041,STORE-015,SKU-00102,España,Müller S.,user_7669@españa.com,44.0,EUR,887.08,133.06,0.92,Crypto,False,Store,43.82,-24.968,-72.933,Mozilla/5.0... (Simulado),0x41379ba8,1,v2.4.1,TXN-607669.txt
TXN-607670,2025-06-24T15:03:03.426888,STORE-005,SKU-00140,México,Müller S.,user_7670_wrong_mail,30.0,JPY,21370.86,2442.38,17.5,Crypto,True,Web,46.93,41.5169,-73.037,Mozilla/5.0... (Simulado),0xdf4c406c,0,v2.4.1,TXN-607670.txt
TXN-607671,2025-07-25T15:03:03.446389,STORE-001,SKU-00144,UK,---,user_7671@uk.com,,GBP,196.38,28.05,0.79,Unknown,1,Social,37.6,78.9417,-62.017,Mozilla/5.0... (Simulado),0x19139f6d,0,v2.4.1,TXN-607671.txt
TXN-607672,2025-08-13T15:03:03.465214,STORE-013,SKU-00048,USA,Null User,user_7672@usa.com,28.0,USD,1342.82,67.14,1.0,Crypto,No,App,11.64,-36.6084,-83.1213,Mozilla/5.0... (Simulado),0x7317e846,0,v2.4.1,TXN-607672.txt
TXN-607673,2025-05-27T15:03:03.485403,STORE-004,SKU-00095,Colombia,Null User,user_7673@colombia.com,22.0,COP,5625027.8,763396.63,4100.0,N/A,1,App,30.68,15.155,-145.7926,Mozilla/5.0... (Simulado),0xf72d5b0b,0,v2.4.1,TXN-607673.txt
TXN-607674,2025-06-12T15:03:03.502216,STORE-015,SKU-00088,España,Null User,user_7674@españa.com,51.0,EUR,1258.18,188.73,0.92,Unknown,True,Web,27.46,-21.0549,-81.7791,Mozilla/5.0... (Simulado),0xccc5e1b3,0,v2.4.1,TXN-607674.txt
TXN-607675,2025-06-27T15:03:03.521533,STORE-013,SKU-00082,USA,Ángel Niño,user_7675@usa.com,,USD,1394.57,69.73,1.0,N/A,No,Social,39.74,-40.8283,-58.4945,Mozilla/5.0... (Simulado),0x74c5c176,0,v2.4.1,TXN-607675.txt
TXN-607676,2025-05-29T15:03:03.538522,STORE-009,SKU-00037,USA,---,user_7676@usa.com,,USD,79.32,3.97,1.0,Credit Card,1,App,22.5,5.7709,-36.9629,Mozilla/5.0... (Simulado),0xd71c0bd2,0,v2.4.1,TXN-607676.txt
TXN-607677,2025-11-26T15:03:03.557554,STORE-019,SKU-00114,USA,---,user_7677@usa.com,47.0,USD,1520.88,76.04,1.0,N/A,False,App,22.52,6.7495,88.8232,Mozilla/5.0... (Simulado),0xaf9d48a2,0,v2.4.1,TXN-607677.txt
TXN-607678,2025-11-01T15:03:03.573898,STORE-017,SKU-00030,USA,Müller S.,user_7678@usa.com,29.0,USD,1363.47,68.17,1.0,N/A,0,Web,42.85,-16.9908,8.2169,Mozilla/5.0... (Simulado),0xf26a1c37,0,v2.4.1,TXN-607678.txt
TXN-607679,2026-01-05T15:03:03.591778,STORE-010,SKU-00014,México,Null User,user_7679@méxico.com,27.0,MXN,25663.01,2932.92,17.5,Credit Card,1,App,15.79,76.308,107.0593,Mozilla/5.0... (Simulado),0xcc115146,0,v2.4.1,TXN-607679.txt
TXN-607680,2025-04-23T15:03:03.611478,STORE-012,SKU-00042,México,Josue Castañeda,user_7680@méxico.com,30.0,MXN,24715.11,2824.58,17.5,Crypto,True,Social,47.99,-20.2496,93.9796,Mozilla/5.0... (Simulado),0x9ca5c430,0,v2.4.1,TXN-607680.txt
TXN-607681,2025-12-05T15:03:03.630751,STORE-016,SKU-00024,Colombia,Müller S.,user_7681@colombia.com,20.0,COP,5744879.0,779662.15,4100.0,Unknown,Si,App,48.7,-13.5887,-137.2339,Mozilla/5.0... (Simulado),0x825e6b22,0,v2.4.1,TXN-607681.txt
TXN-607682,2025-05-18T15:03:03.647913,STORE-020,SKU-00147,México,Ángel Niño,user_7682@méxico.com,36.0,MXN,12698.35,1451.24,17.5,N/A,True,Store,43.44,-41.2317,-135.5537,Mozilla/5.0... (Simulado),0x3284f9e4,1,v2.4.1,TXN-607682.txt
TXN-607683,2025-12-04T15:03:03.668855,STORE-004,SKU-00114,Colombia,Josue Castañeda,user_7683@colombia.com,40.0,COP,6235591.6,846258.86,4100.0,Credit Card,Si,Social,12.32,-78.445,64.9843,Mozilla/5.0... (Simulado),0x83fcba05,1,v2.4.1,TXN-607683.txt
TXN-607684,2025-10-26T15:03:03.684958,STORE-007,SKU-00029,España,---,user_7684@españa.com,55.0,EUR,532.58,79.89,0.92,N/A,False,Social,37.46,64.8759,-171.6518,Mozilla/5.0... (Simulado),0x18870414,1,v2.4.1,TXN-607684.txt
TXN-607685,2025-11-06T15:03:03.704570,STORE-019,SKU-00068,USA,Josue Castañeda,user_7685@usa.com,29.0,USD,1629.07,81.45,1.0,Credit Card,False,Web,9.18,77.0823,-31.9009,Mozilla/5.0... (Simulado),0xaa58420f,1,v2.4.1,TXN-607685.txt
TXN-607686,2025-04-29T15:03:03.721884,STORE-003,SKU-00140,Colombia,Ángel Niño,user_7686_wrong_mail,27.0,COP,5006887.2,679506.12,4100.0,Credit Card,No,Social,11.47,-84.1405,-98.2721,Mozilla/5.0... (Simulado),0xadf6940c,0,v2.4.1,TXN-607686.txt
TXN-607687,2025-05-07T15:03:03.739098,STORE-017,SKU-00055,USA,Null User,user_7687@usa.com,40.0,USD,1032.35,51.62,1.0,N/A,0,Store,38.56,34.9144,-95.474,Mozilla/5.0... (Simulado),0x20dbf82,0,v2.4.1,TXN-607687.txt
TXN-607688,2026-01-01T15:03:03.757054,STORE-003,SKU-00036,Colombia,Josue Castañeda,user_7688@colombia.com,18.0,COP,3814230.0,517645.5,4100.0,Crypto,1,Store,6.57,-57.8125,-154.4302,Mozilla/5.0... (Simulado),0x3a2b96ff,0,v2.4.1,TXN-607688.txt
TXN-607689,2026-02-16T15:03:03.772280,STORE-003,SKU-00039,Colombia,---,user_7689@colombia.com,25.0,COP,3613444.8,490396.08,4100.0,Unknown,No,Web,17.56,-47.159,-98.4705,Mozilla/5.0... (Simulado),0x27c8d03f,0,v2.4.1,TXN-607689.txt
TXN-607690,2025-04-12T15:03:03.790303,STORE-015,SKU-00084,España,Ángel Niño,user_7690@españa.com,43.0,EUR,224.68,33.7,0.92,Cash,Si,Web,34.19,31.6512,127.5192,Mozilla/5.0... (Simulado),0x4d889761,1,v2.4.1,TXN-607690.txt
TXN-607691,2025-08-17T15:03:03.807723,STORE-015,SKU-00112,España,Josue Castañeda,user_7691@españa.com,21.0,EUR,1100.79,165.12,0.92,Crypto,0,Web,19.55,24.3428,-87.4575,Mozilla/5.0... (Simulado),0xa6b9b8b1,0,v2.4.1,TXN-607691.txt
TXN-607692,2025-10-13T15:03:03.831146,STORE-002,SKU-ERROR-4512,USA,---,user_7692@usa.com,31.0,USD,140.0,7.0,1.0,Credit Card,False,Web,10.2,-52.8745,70.8813,Mozilla/5.0... (Simulado),0xa5eb618a,0,v2.4.1,TXN-607692.txt
TXN-607693,2026-01-18T15:03:03.851359,STORE-013,SKU-00130,USA,Null User,user_7693@usa.com,26.0,USD,1427.34,71.37,1.0,Crypto,0,App,19.69,-76.3784,-173.3515,Mozilla/5.0... (Simulado),0x434748d3,0,v2.4.1,TXN-607693.txt
TXN-607694,2026-01-17T15:03:03.870816,STORE-012,SKU-00028,México,Ángel Niño,user_7694@méxico.com,21.0,MXN,8404.23,960.48,17.5,Credit Card,Si,Social,31.53,-60.9437,-112.2774,Mozilla/5.0... (Simulado),0xdec12640,0,v2.4.1,TXN-607694.txt
TXN-607695,2025-12-08T15:03:03.887686,STORE-005,SKU-00120,México,Null User,user_7695_wrong_mail,31.0,MXN,8869.98,1013.71,17.5,Unknown,Si,Web,15.18,33.6099,145.706,Mozilla/5.0... (Simulado),0xf32a516f,1,v2.4.1,TXN-607695.txt
TXN-607696,2025-11-26T15:03:03.911401,STORE-017,SKU-ERROR-7032,USA,Müller S.,user_7696@usa.com,33.0,USD,140.0,7.0,1.0,Credit Card,No,App,19.59,-24.5817,-165.3453,Mozilla/5.0... (Simulado),0xc423e670,0,v2.4.1,TXN-607696.txt
TXN-607697,2025-03-04T15:03:03.931674,STORE-019,SKU-00095,USA,Null User,user_7697@usa.com,23.0,USD,1371.96,68.6,1.0,Credit Card,False,Store,38.58,-22.382,-161.2922,Mozilla/5.0... (Simulado),0xe90b16b0,0,v2.4.1,TXN-607697.txt
TXN-607698,2026-01-19T15:03:03.949379,STORE-014,SKU-00089,USA,---,user_7698@usa.com,28.0,USD,1472.02,73.6,1.0,Crypto,No,Social,42.5,79.5087,-103.4018,Mozilla/5.0... (Simulado),0x6f9caecf,0,v2.4.1,TXN-607698.txt
TXN-607699,2025-12-05T15:03:03.972679,STORE-006,SKU-00055,UK,Josue Castañeda,user_7699@uk.com,42.0,GBP,815.55,116.51,0.79,Cash,True,App,14.95,16.4458,16.3094,Mozilla/5.0... (Simulado),0x5729ee2e,0,v2.4.1,TXN-607699.txt
TXN-607700,2026-01-21T15:03:04.029610,STORE-016,SKU-00073,Colombia,Ángel Niño,user_7700@colombia.com,32.0,COP,5892511.8,799698.03,4100.0,Unknown,Si,Web,26.54,-0.5196,-40.7754,Mozilla/5.0... (Simulado),0x13242ec3,0,v2.4.1,TXN-607700.txt
TXN-607701,2025-07-27T15:03:04.051595,STORE-010,SKU-00009,México,Josue Castañeda,user_7701@méxico.com,29.0,MXN,19016.65,2173.33,17.5,N/A,Si,Web,27.01,27.0556,24.1809,Mozilla/5.0... (Simulado),0x39fd1b5a,1,v2.4.1,TXN-607701.txt
TXN-607702,2025-03-20T15:03:04.071352,STORE-009,SKU-00129,USA,Null User,user_7702@usa.com,28.0,USD,165.3,8.26,1.0,Credit Card,True,Store,44.41,78.2768,37.301,Mozilla/5.0... (Simulado),0x2db8388b,1,v2.4.1,TXN-607702.txt
TXN-607703,2025-08-11T15:03:04.089579,STORE-013,SKU-00043,USA,Müller S.,user_7703@usa.com,34.0,USD,808.71,40.44,1.0,Crypto,No,App,49.69,-59.8983,-131.0592,Mozilla/5.0... (Simulado),0x6b70f877,0,v2.4.1,TXN-607703.txt
TXN-607704,2025-03-31T15:03:04.109399,STORE-016,SKU-00041,Colombia,Josue Castañeda,user_7704@colombia.com,,COP,3937754.8,534409.58,4100.0,Cash,0,Social,42.78,-24.3045,-137.5605,Mozilla/5.0... (Simulado),0x2908d78c,0,v2.4.1,TXN-607704.txt
TXN-607705,2025-10-20T15:03:04.144590,STORE-004,SKU-00041,Colombia,Ángel Niño,user_7705@colombia.com,36.0,COP,3937754.8,534409.58,4100.0,Cash,True,Web,25.33,-32.0009,61.4911,Mozilla/5.0... (Simulado),0xdc7420c6,0,v2.4.1,TXN-607705.txt
TXN-607706,2025-10-25T15:03:04.165324,STORE-010,SKU-00032,México,Null User,user_7706@méxico.com,24.0,MXN,2206.22,252.14,17.5,Cash,No,App,26.07,84.844,124.8437,Mozilla/5.0... (Simulado),0x30323c76,0,v2.4.1,TXN-607706.txt
TXN-607707,2025-07-27T15:03:04.186356,STORE-010,SKU-00145,México,Josue Castañeda,user_7707@méxico.com,26.0,MXN,2023.94,231.31,17.5,N/A,0,App,10.36,44.5004,78.9347,Mozilla/5.0... (Simulado),0x5879c4c,0,v2.4.1,TXN-607707.txt
TXN-607708,2026-01-05T15:03:04.206612,STORE-012,SKU-ERROR-4879,México,Josue Castañeda,user_7708@méxico.com,18.0,MXN,2450.0,280.0,17.5,Unknown,False,Web,13.25,9.9252,-100.5374,Mozilla/5.0... (Simulado),0x640d348d,1,v2.4.1,TXN-607708.txt
TXN-607709,2026-01-30T15:03:04.224440,STORE-012,SKU-00030,México,Null User,user_7709@méxico.com,48.0,MXN,23860.79,2726.95,17.5,N/A,0,Store,40.28,63.3825,57.9699,Mozilla/5.0... (Simulado),0x7e508ebc,0,v2.4.1,TXN-607709.txt
TXN-607710,2025-09-23T15:03:04.241609,STORE-002,SKU-00034,USA,---,user_7710_wrong_mail,28.0,USD,1045.51,52.28,1.0,Unknown,1,Store,21.56,62.2988,136.4964,Mozilla/5.0... (Simulado),0xae3e281a,0,v2.4.1,TXN-607710.txt
TXN-607711,2026-01-01T15:03:04.258605,STORE-010,SKU-00140,México,Ángel Niño,user_7711@méxico.com,25.0,MXN,21370.86,2442.38,17.5,Cash,0,Social,41.64,32.1635,32.8402,Mozilla/5.0... (Simulado),0x1562bf2d,0,v2.4.1,TXN-607711.txt
TXN-607712,2025-08-21T15:03:04.277510,STORE-016,SKU-00066,Colombia,Null User,user_7712@colombia.com,28.0,USD,2876428.8,390372.48,4100.0,N/A,0,App,19.65,-1.9305,-100.1818,Mozilla/5.0... (Simulado),0xc6638270,0,v2.4.1,TXN-607712.txt
TXN-607713,2025-10-03T15:03:04.295953,STORE-001,SKU-00092,UK,---,user_7713@uk.com,41.0,GBP,972.35,138.91,0.79,Crypto,Si,Social,43.9,29.923,-139.7551,Mozilla/5.0... (Simulado),0x2d09f6ae,1,v2.4.1,TXN-607713.txt
TXN-607714,2025-03-21T15:03:04.315933,STORE-014,SKU-00073,USA,---,user_7714@usa.com,30.0,USD,1437.2,71.86,1.0,Unknown,1,Store,21.1,61.6913,-25.6797,Mozilla/5.0... (Simulado),0xfa304564,0,v2.4.1,TXN-607714.txt
TXN-607715,2025-06-11T15:03:04.336165,STORE-009,SKU-00140,USA,Null User,user_7715@usa.com,37.0,USD,1221.19,61.06,1.0,Crypto,False,Web,5.11,-35.7845,165.7511,Mozilla/5.0... (Simulado),0x99b807c5,0,v2.4.1,TXN-607715.txt
TXN-607716,2026-01-04T15:03:04.354800,STORE-020,SKU-00137,México,Null User,user_7716@méxico.com,14.0,MXN,26985.28,3084.03,17.5,Crypto,True,Store,10.21,36.9495,-62.5407,Mozilla/5.0... (Simulado),0x40566b72,0,v2.4.1,TXN-607716.txt
TXN-607717,2026-02-17T15:03:04.375339,STORE-003,SKU-00072,Colombia,Josue Castañeda,user_7717@colombia.com,37.0,COP,6203849.4,841950.99,4100.0,Unknown,1,App,34.54,-79.5254,169.937,Mozilla/5.0... (Simulado),0x3d15ea22,0,v2.4.1,TXN-607717.txt
TXN-607718,2025-10-04T15:03:04.397387,STORE-010,SKU-00041,México,Müller S.,user_7718@méxico.com,26.0,MXN,16807.49,1920.86,17.5,Crypto,No,Store,41.81,-53.9415,142.2827,Mozilla/5.0... (Simulado),0xaa8c65e0,0,v2.4.1,TXN-607718.txt
TXN-607719,2025-05-17T15:03:04.416976,STORE-003,SKU-00073,Colombia,Josue Castañeda,user_7719@colombia.com,21.0,COP,5892511.8,799698.03,4100.0,Cash,0,App,26.79,-52.0001,-106.7566,Mozilla/5.0... (Simulado),0x7d9ad2df,0,v2.4.1,TXN-607719.txt
TXN-607720,2025-09-28T15:03:04.437614,STORE-009,SKU-00070,USA,Müller S.,user_7720@usa.com,35.0,USD,77.81,3.89,1.0,Cash,False,Store,34.18,-75.0564,169.3817,Mozilla/5.0... (Simulado),0xe6113779,0,v2.4.1,TXN-607720.txt
TXN-607721,2025-03-18T15:03:04.458298,STORE-009,SKU-00130,USA,Josue Castañeda,user_7721@usa.com,22.0,USD,1427.34,71.37,1.0,Credit Card,No,Social,9.57,-21.3269,93.5071,Mozilla/5.0... (Simulado),0x228d1c72,0,v2.4.1,TXN-607721.txt
TXN-607722,2025-05-16T15:03:04.478786,STORE-020,SKU-00071,México,Müller S.,user_7722@méxico.com,38.0,MXN,6234.76,712.54,17.5,Unknown,True,Web,45.61,-59.6542,65.1724,Mozilla/5.0... (Simulado),0x439207ce,0,v2.4.1,TXN-607722.txt
TXN-607723,2025-07-03T15:03:04.496836,STORE-002,SKU-00069,USA,---,user_7723@usa.com,15.0,USD,240.93,12.05,1.0,Unknown,0,Web,41.0,-86.3577,57.012,Mozilla/5.0... (Simulado),0x12841d5,0,v2.4.1,TXN-607723.txt
TXN-607724,2025-09-23T15:03:04.515556,STORE-017,SKU-00012,USA,Ángel Niño,user_7724@usa.com,,USD,1262.87,63.14,1.0,Cash,0,App,24.05,-86.9477,30.6558,Mozilla/5.0... (Simulado),0xff80c433,0,v2.4.1,TXN-607724.txt
TXN-607725,2026-01-25T15:03:04.537059,STORE-011,SKU-00051,USA,Josue Castañeda,user_7725@usa.com,18.0,USD,1323.64,66.18,1.0,Cash,Si,Store,43.58,8.4114,-25.3987,Mozilla/5.0... (Simulado),0x3b2aca9a,0,v2.4.1,TXN-607725.txt
TXN-607726,2025-12-30T15:03:04.557852,STORE-012,SKU-00078,México,Null User,user_7726@méxico.com,27.0,USD,11379.02,1300.46,17.5,Unknown,0,Store,43.93,-70.5404,-159.7039,Mozilla/5.0... (Simulado),0xa37d2ee7,0,v2.4.1,TXN-607726.txt
TXN-607727,2026-02-17T15:03:04.586232,STORE-007,SKU-00004,España,---,user_7727@españa.com,41.0,EUR,1390.29,208.54,0.92,N/A,False,App,43.09,42.9141,128.0435,Mozilla/5.0... (Simulado),0xa6c0f9f0,0,v2.4.1,TXN-607727.txt
TXN-607728,2025-08-21T15:03:04.608148,STORE-003,SKU-00056,Colombia,---,user_7728_wrong_mail,21.0,COP,4380079.2,594439.32,4100.0,N/A,Si,Web,14.93,57.8824,-31.6886,Mozilla/5.0... (Simulado),0xf81f86fa,1,v2.4.1,TXN-607728.txt
TXN-607729,2025-05-15T15:03:04.630060,STORE-002,SKU-00096,USA,Ángel Niño,user_7729@usa.com,32.0,USD,1413.27,70.66,1.0,Unknown,1,Social,42.09,-2.6275,48.5017,Mozilla/5.0... (Simulado),0x302728f1,0,v2.4.1,TXN-607729.txt
TXN-607730,2025-09-12T15:03:04.648684,STORE-020,SKU-00122,México,Null User,user_7730@méxico.com,,MXN,8374.59,957.1,17.5,Cash,0,Web,9.81,-8.5522,149.6358,Mozilla/5.0... (Simulado),0xc5f883f,0,v2.4.1,TXN-607730.txt
